Region,MainSourceofIncome,AgriculturalHouseholdindicator,ImputedHouseRentalValue,HouseholdHeadSex,HouseholdHeadAge,HouseholdHeadMaritalStatus,HouseholdHeadHighestGradeCompleted,HouseholdHeadJoborBusinessIndicator,HouseholdHeadOccupation,HouseholdHeadClassofWorker,TypeofHousehold,TotalNumberofFamilymembers,Memberswithagelessthan5yearold,Memberswithage517yearsold,Totalnumberoffamilymembersemployed,Electricity,MainSourceofWaterSupply,TotalMovableAssests,Dependants,HouseSpacePerPerson,MovableMerchPerPerson,TotalNecessaryExpenditure,TotalUnnecessaryExpenditure,CurrentTaxPaid,PredNecessaryExp,PredUnnecessaryExp,AdjustedTax
5,2,0,24000,1,78,5,10,0,359,2,1,3,0,0,1,1,3,8,2,26.666666666666668,2.6666666666666665,43573,54828,45017.0,74947.83403696156,78954.7889788764,47423.75521765209
9,1,2,66000,1,71,2,6,0,359,2,0,10,3,0,3,1,3,10,7,3.6,1.0,90489,66284,108546.75,131311.60429117034,104355.60240879245,86263.97908176553
1,2,0,0,0,80,5,28,1,287,1,0,7,0,2,2,1,6,8,5,60.0,1.1428571428571428,68752,47571,86440.0,113150.00906056458,85133.39350399557,65036.94162805097
6,1,0,141000,0,45,2,40,1,324,3,1,4,1,0,3,1,7,17,1,75.0,4.25,121239,235406,-1039526.0800000001,101562.77308215006,140045.8145164009,-1433411.7922015232
4,1,0,15000,1,59,2,0,1,128,1,1,4,0,2,0,1,8,8,4,20.0,2.0,70585,22238,14277.800000000001,86344.94094511493,56902.94948783818,9409.340296079285
6,2,0,42000,1,48,2,7,1,90,4,1,4,0,1,1,1,3,8,3,22.5,2.0,119092,131934,62665.0,82925.12184757933,85275.59382841532,64441.20874588304
9,2,0,0,1,42,2,10,0,359,2,0,12,0,4,2,1,3,8,10,9.166666666666666,0.6666666666666666,267555,259265,149744.8,148082.0936698753,81579.64320368189,82495.64179475037
9,0,0,60000,1,34,2,21,1,28,4,1,4,0,2,1,1,3,11,3,12.0,2.75,126068,93704,100009.5,93081.40929166206,93774.27522003476,100753.93624769869
6,2,0,18000,1,61,2,35,1,129,1,0,8,1,0,3,1,3,13,5,8.0,1.625,145024,160719,88151.5,129066.99351072953,129238.98960721536,88268.9716593837
7,0,0,30000,1,43,2,35,1,287,0,1,5,1,2,0,1,4,5,5,5.4,1.0,135174,31274,13789.0,88754.62195846798,37407.10258278192,5811.60198908117
16,2,0,21000,1,55,2,37,1,350,3,0,7,1,1,5,1,7,12,2,1.8571428571428572,1.7142857142857142,106770,94755,87329.0,127533.3353042455,136611.30162782458,93545.17649362492
5,2,0,30000,1,59,2,42,0,359,2,1,3,0,0,1,1,4,12,2,26.666666666666668,4.0,127790,127690,82722.75,80381.04812893439,102710.23693789591,105702.44417596608
11,0,0,33000,1,53,2,21,1,131,0,0,14,3,3,4,1,8,5,10,6.857142857142857,0.35714285714285715,254878,97273,146571.4,159250.30172708424,54255.74819998138,49936.11243102763
11,1,0,60000,0,55,2,4,0,359,2,0,14,2,3,3,1,0,19,11,10.0,1.3571428571428572,163601,127011,73825.75,192097.2819395623,163437.85156102927,62811.51845593443
14,2,0,78000,1,44,2,33,1,2,4,0,4,0,1,2,1,3,16,2,50.0,4.0,81332,99951,41463.25,103177.66863707213,149955.1682617109,60261.379352327865
14,1,0,22800,0,61,5,19,0,359,2,1,4,0,1,0,1,3,12,4,32.5,3.0,87139,126264,26267.600000000002,94928.28939652182,95072.64471514498,26307.544549633953
5,2,0,30000,1,45,2,21,1,124,1,0,4,0,1,1,1,3,12,3,23.5,3.0,67658,76108,15643.800000000001,89473.58479349542,109921.04081652706,19218.887700703785
6,2,0,54000,1,44,2,21,1,241,4,1,4,0,2,2,1,7,9,2,12.0,2.25,107421,64552,16537.4,88297.56416353522,97501.29244320837,18261.181822229744
16,2,0,10200,1,52,2,41,1,123,3,1,5,0,1,2,1,7,14,3,6.0,2.8,115461,191269,91648.75,113010.40512030773,128086.6578946314,103875.23233124956
9,1,2,60000,1,54,2,37,0,359,2,1,4,0,0,3,1,3,13,1,26.25,3.25,105826,112223,126143.75,96023.14046421468,138890.3199072556,182457.53791327178
9,2,0,51000,1,42,2,21,1,67,4,0,10,0,5,2,1,3,10,8,6.0,1.0,130154,140527,46060.25,139995.19390559505,101406.47911399826,33364.05807445269
5,1,0,27000,0,44,2,20,0,359,2,1,3,0,1,1,1,3,15,2,47.333333333333336,5.0,83085,111241,58818.5,84281.22554728822,119166.86961595406,83164.6250394554
6,0,0,60000,1,71,2,17,0,359,2,1,3,0,0,1,1,3,10,2,20.0,3.3333333333333335,96844,193807,182394.4,83950.60512341048,76441.50754225464,166079.83805201898
8,2,0,33000,1,47,1,8,1,149,3,0,3,0,1,1,1,3,15,2,14.0,5.0,105370,75804,23294.0,85441.36951154188,124344.1773360765,33900.12687560321
12,0,0,60000,1,37,2,35,1,128,1,1,6,0,3,0,1,3,10,6,10.0,1.6666666666666667,97888,73952,22054.0,112667.72625886298,78768.51752242733,15418.442735307786
2,2,0,15000,1,37,1,5,0,359,2,0,8,0,3,2,1,3,12,6,5.0,1.5,211507,91195,65220.5,121319.5694465717,110716.9025295044,59520.58496717321
6,0,0,54000,1,58,2,4,1,129,0,1,3,0,0,0,1,3,19,3,33.333333333333336,6.333333333333333,106449,87979,92870.0,100177.96020677644,136805.28638528282,126825.37077393787
5,2,0,12000,1,45,2,21,1,128,1,1,7,1,2,2,1,4,10,5,17.142857142857142,1.4285714285714286,103946,96909,35231.5,112323.51207720804,102596.30077934024,32180.45362063408
1,2,0,84000,0,68,5,6,0,359,2,1,2,0,0,1,1,3,5,1,100.0,2.5,99904,17382,3673.0,56419.75113218748,68585.1186594681,4464.981425494269
8,2,0,18000,0,53,2,41,1,123,3,0,2,0,1,2,1,4,9,0,48.0,4.5,58733,115861,83402.0,62675.51567774279,88449.0535063106,117698.71983922044
4,2,0,12000,0,59,5,21,1,39,3,0,5,1,0,4,1,0,15,1,18.0,3.0,108692,136430,145158.7,103127.11630262101,161617.597585124,227488.1835514244
9,2,2,30000,1,58,2,21,1,128,1,1,10,2,0,4,1,7,13,6,2.5,1.3,106665,108839,64175.5,143136.67785797475,148302.45418909698,66491.58197073622
11,2,0,96000,0,58,3,4,1,245,4,1,3,0,0,3,1,3,10,0,14.333333333333334,3.3333333333333335,62040,42286,7853.400000000001,82721.52918094977,122709.05701746776,11649.727923585233
6,2,0,33000,0,61,5,21,1,129,1,0,3,0,1,1,1,3,10,2,43.333333333333336,3.3333333333333335,121179,92079,42382.0,76437.36682436882,99998.48857402943,55445.86527270802
5,1,0,24000,0,37,2,21,1,146,4,1,3,0,2,2,1,3,8,1,30.0,2.6666666666666665,114611,32586,14061.800000000001,72953.5185847418,82961.02433122904,15990.748007387632
9,2,2,0,1,34,2,4,1,39,4,1,4,1,1,2,1,7,6,2,12.5,1.5,86854,79545,10092.800000000001,70401.8855130095,82101.93713735764,11770.117023169785
11,1,0,48000,0,79,5,21,0,359,2,1,2,0,0,1,1,3,31,1,100.0,15.5,112938,133958,107720.0,99609.24832994601,218774.30086726355,236588.14903773105
6,2,0,51000,1,47,2,6,1,180,4,0,9,1,2,4,1,3,13,5,33.333333333333336,1.4444444444444444,119643,148065,109320.0,138507.07705507937,143567.07493419148,113313.72349706409
9,2,2,33000,1,56,2,21,1,37,4,0,9,1,1,3,1,3,12,6,4.444444444444445,1.3333333333333333,91518,97522,35151.5,130119.88119964936,131577.8705201892,35545.37149087786
14,2,0,27000,1,49,2,17,1,37,4,0,8,1,1,3,1,3,7,5,9.375,0.875,111428,22671,23075.2,113985.7434173325,85741.1130258852,17357.375334660137
5,2,0,0,1,55,2,21,1,171,4,0,8,1,4,3,1,3,4,5,5.0,0.5,90888,40663,5488.200000000001,106052.14099036668,55124.99631815109,2852.7194450582383
6,0,0,84000,1,43,2,21,1,314,7,1,3,0,1,0,1,4,6,3,16.666666666666668,2.0,82432,32782,35883.5,74271.29783128359,49691.287397405715,24007.89219242315
5,1,0,9000,1,16,3,21,0,359,2,0,3,0,2,0,1,3,9,3,10.0,3.0,122309,70702,7946.400000000001,66058.67604964052,72483.64090990151,8719.278656048327
1,2,0,96000,0,66,5,6,0,359,2,0,4,0,2,1,1,3,10,3,37.5,2.5,132392,68940,37007.5,84164.86330214108,100703.57915248125,44279.61454778058
9,1,2,57000,1,63,2,7,0,359,2,1,3,0,0,0,1,3,9,3,50.0,3.0,52459,77748,35012.5,75462.9491161489,81305.7745971845,37723.39229285078
7,2,0,108000,1,63,2,6,1,38,4,1,5,0,0,4,1,7,7,1,12.0,1.4,78609,89389,66787.5,95701.75020992091,103754.86251147716,72407.53554439104
8,0,0,24000,1,43,2,43,1,132,0,1,4,1,3,0,1,3,12,4,12.5,3.0,93919,96484,55635.0,95022.7288981244,83941.02659798921,49146.757506680166
6,2,0,48000,0,55,2,41,1,123,3,0,3,0,1,4,1,3,14,-1,16.666666666666668,4.666666666666667,92368,245479,192550.0,86302.21286128779,147653.32934226253,329431.2813339884
6,2,0,96000,1,39,2,12,1,28,4,0,6,0,2,1,1,3,11,5,16.666666666666668,1.8333333333333333,69427,112390,26484.600000000002,104842.43014280156,110164.81310956359,27829.10511810446
16,0,0,12000,1,75,0,18,0,359,2,0,9,1,4,0,1,4,10,9,4.444444444444445,1.1111111111111112,153588,60142,12290.800000000001,137772.32606335526,42432.346590507565,3785.429921788382
6,2,0,12000,1,61,2,11,1,128,1,1,5,1,1,1,1,4,5,4,7.0,1.0,64545,39637,21570.2,84472.16911652869,54926.91331295918,14025.737919773212
5,1,0,84000,1,73,2,35,0,359,2,0,12,0,5,3,1,3,14,9,10.833333333333334,1.1666666666666667,165818,154774,95462.75,173327.38984484243,122375.76628507645,67400.3525547137
3,0,1,6000,1,67,2,18,1,287,0,0,10,1,3,3,1,0,6,7,8.0,0.6,84244,46219,17390.600000000002,132321.84653762376,63794.069374807805,8384.232625971452
3,1,0,18000,0,40,2,21,0,359,2,1,4,0,3,0,1,9,10,4,55.0,2.5,76549,140336,68529.5,84675.29620050537,70546.20420698113,57094.52837052443
11,2,0,30000,1,53,2,8,1,38,4,1,3,0,0,1,1,0,5,2,32.0,1.6666666666666667,75378,34493,865.2,68913.06623702384,63847.46029882824,801.6015781469875
3,0,0,60000,1,51,2,6,1,129,1,0,11,2,3,1,1,4,24,10,10.909090909090908,2.1818181818181817,142822,214956,181527.4,182384.41287693867,179693.47243193013,178849.1041147763
6,1,0,7200,1,37,2,21,1,103,4,1,2,0,1,2,1,3,10,0,7.5,5.0,98352,42281,4456.400000000001,63659.49321373246,90449.8934380877,6331.827112794899
4,0,1,9000,1,46,2,35,1,287,0,0,5,0,2,1,1,9,11,4,39.2,2.2,55975,44846,17427.0,102603.3634855477,84532.61953604351,14357.71606904614
11,2,0,16200,1,49,2,38,1,350,3,0,5,0,2,2,1,3,6,3,24.0,1.2,70647,111334,36363.75,93112.11561352998,74074.84500432647,28928.98660155315
9,0,2,24000,1,54,2,4,1,128,1,1,4,0,1,1,1,3,9,3,16.0,2.25,93917,109152,158469.4,89555.21032954294,87784.76775788296,155336.57309877322
6,1,0,30000,0,48,2,21,0,359,2,0,4,0,1,2,1,3,9,2,10.0,2.25,59351,65572,20480.0,81977.4945759345,82508.94499160956,20612.76942128237
3,1,0,15000,1,41,2,43,1,129,1,1,4,1,2,2,1,3,10,2,8.75,2.5,96167,61140,15972.2,86171.65680134922,93755.23216669266,17377.84063575533
9,2,2,36000,1,30,2,21,1,37,4,1,8,1,4,2,1,3,5,6,7.25,0.625,90851,26137,3280.0,103003.71247172673,79962.6691476247,2546.2922501574985
11,1,0,36000,0,59,2,42,1,132,1,0,2,1,0,0,1,3,12,2,40.0,6.0,84532,90374,157847.8,66729.89476614198,86102.74207105374,203673.75757917823
9,2,2,27600,1,28,2,5,1,250,4,0,4,0,0,2,1,3,6,2,6.0,1.5,60963,94532,61977.0,72512.71152296082,94993.09875404432,81191.10646710805
9,0,2,30000,0,66,2,21,1,67,7,0,4,0,2,0,1,3,10,4,12.5,2.5,38027,66785,6955.400000000001,85824.85901043889,69375.94614856456,5622.35069658588
1,2,0,84000,1,62,2,40,1,37,4,1,4,0,0,3,1,3,12,1,30.0,3.0,96704,120135,50572.5,93463.25368144306,129465.04626616808,70052.89024723684
6,1,0,48000,1,63,2,21,1,204,4,0,5,1,1,1,1,3,9,4,10.0,1.8,71680,99808,81960.75,95286.22685219184,75567.74464657514,64999.83504068525
9,2,2,33000,1,61,2,21,0,359,2,1,5,0,1,2,1,7,8,3,12.0,1.6,104798,122859,53250.0,91708.8653513814,92745.04938025997,53851.65175227471
2,2,0,9000,1,61,2,23,1,268,4,1,2,0,0,2,1,3,11,0,55.0,5.5,45897,15748,24869.2,67975.1580438454,102581.3203641136,37530.11314447686
1,1,0,78000,0,32,2,41,0,359,2,1,5,1,3,0,1,3,11,5,30.0,2.2,96790,24876,41832.0,91222.0571740029,89940.99155730502,41244.537509700254
15,2,0,90000,1,63,2,7,1,55,4,1,4,0,0,3,1,3,15,1,37.5,3.75,106441,168733,207541.0,108344.87111072186,157088.15624995218,300911.64170525275
3,1,0,15000,1,68,2,21,0,359,2,0,4,0,0,2,1,4,10,2,25.0,2.5,87061,52068,2108.0,87422.71482573563,81079.47015304217,1955.0470769903216
2,1,0,48000,1,49,2,42,0,359,2,0,4,0,1,0,1,3,5,4,25.0,1.25,73330,59934,14281.0,72611.93257778022,39085.956256220226,7687.256370668341
15,0,0,120000,1,38,2,4,1,128,1,1,3,0,1,0,1,3,14,3,56.0,4.666666666666667,172391,95540,279585.4,95733.5676992684,121252.22350894264,354111.43891690776
11,0,0,21000,1,59,2,8,1,327,1,0,7,1,2,0,1,3,6,7,4.571428571428571,0.8571428571428571,71144,85265,6471.6,109603.32790319722,36684.10027281042,2166.036632894927
3,1,0,51000,1,74,5,6,0,359,2,1,2,0,0,0,1,3,6,2,171.0,3.0,46621,10640,4948.0,64436.10439760566,53662.498243683796,4120.702885316167
1,1,0,240000,0,32,2,31,0,359,2,0,5,0,2,1,1,3,13,4,15.0,2.6,81237,115663,421051.0,102005.69543153302,141784.8810314243,585248.3598156773
16,2,2,27000,1,39,2,44,0,359,2,1,6,1,3,1,1,3,6,5,5.0,1.0,48016,59252,2284.2000000000003,92233.86413815894,73929.93376014094,1830.8975371774416
3,1,0,24000,1,75,2,6,0,359,2,0,5,0,0,0,1,4,6,5,14.0,1.2,104218,34242,4382.400000000001,86196.47625296394,36493.26040442548,1855.389818105876
4,0,1,12000,1,44,2,21,1,287,0,0,9,1,4,0,1,3,9,9,8.88888888888889,1.0,165766,77579,5950.200000000001,126879.43035583771,64092.38930735572,3005.7081261090448
6,2,0,30000,1,48,2,21,1,128,1,1,7,0,2,3,1,3,13,4,14.285714285714286,1.8571428571428572,103461,115711,38142.5,125051.7273044073,137150.27720702067,41832.72443438226
11,1,0,36000,0,59,2,4,1,129,1,0,7,0,3,0,1,4,15,7,42.857142857142854,2.142857142857143,217699,212678,143188.3,131449.0117539847,114328.29206187309,124538.58392546533
15,0,0,12000,1,68,5,35,0,359,2,0,3,1,0,0,1,3,7,3,11.666666666666666,2.3333333333333335,18500,226121,30080.0,74034.35139133818,41765.615804206056,16969.281148284674
2,1,0,81000,0,63,5,36,0,359,2,1,2,0,0,0,1,3,21,2,40.5,10.5,69792,65362,35230.0,76693.15038641419,152055.07982876094,69848.4862778071
15,2,0,16800,1,50,2,21,1,204,4,1,6,0,1,2,1,7,8,4,8.333333333333334,1.3333333333333333,130855,55115,11144.0,106988.66311481303,86295.01671727169,8988.538021689967
14,2,0,24000,1,35,2,21,1,275,4,1,9,3,4,2,1,3,5,7,11.11111111111111,0.5555555555555556,79396,35741,3024.4,115017.6941139142,63507.0338216884,1669.9228285700674
14,1,0,36000,0,48,2,4,1,271,1,1,5,0,0,2,1,3,14,3,18.0,2.8,81658,73793,90888.75,113228.39896600146,134191.14213707403,107715.60210414315
8,1,0,33000,0,41,2,42,0,359,2,1,4,1,2,1,1,3,14,3,12.5,3.5,92788,67612,5600.0,91854.09781141019,110234.4085201117,6720.57863961669
6,0,0,39000,0,58,1,21,1,179,0,0,4,1,0,2,1,3,14,2,30.0,3.5,105653,186680,322617.1,99210.12916936056,117643.16684719478,382558.69275472633
5,2,0,15000,1,73,2,6,1,29,4,0,6,1,1,4,1,3,6,2,6.666666666666667,1.0,72927,32568,404.0,95176.70941192008,77257.04860290283,327.9357715603448
11,2,0,36000,1,47,2,20,0,359,2,0,5,0,2,1,1,4,13,4,21.6,2.6,66161,123810,84146.5,103470.95174981332,112268.25397232348,91300.79962658854
9,0,0,36000,0,48,1,10,1,129,1,1,4,0,1,1,1,7,3,3,6.25,0.75,83646,117096,37600.5,76837.6748193371,28140.417093679167,13770.507181779034
11,1,0,13800,1,74,2,8,0,359,2,0,6,1,0,2,1,3,4,4,8.333333333333334,0.6666666666666666,70439,25694,3587.0,92332.91491744207,36971.0806944301,1436.2729322419473
11,0,0,13200,0,65,5,18,1,179,1,1,10,2,4,3,1,0,2,7,12.0,0.2,174703,32443,2542.8,123292.66874177245,37368.382792064665,770.6891637058748
9,2,0,0,1,39,2,42,1,60,4,1,3,0,1,2,1,7,4,1,33.333333333333336,1.3333333333333333,87510,117467,19796.800000000003,66159.56998040724,56869.898191609704,17017.06950110272
4,2,0,5400,1,48,2,6,1,68,1,0,6,1,0,1,1,4,9,5,7.0,1.5,74209,35324,23167.4,95216.04221905164,83733.07962452123,20373.433968514455
3,2,0,9000,1,47,2,21,1,29,4,1,10,2,4,4,1,8,5,6,4.5,0.5,89357,39973,2444.0,120828.7306852088,67759.3431559189,1370.5666999391738
1,2,0,84000,1,47,2,7,1,64,3,1,5,0,2,2,1,7,15,3,20.0,3.0,98651,99546,56887.5,108263.47723803254,143305.7096109581,75300.58855923671
15,2,0,48000,1,53,2,42,0,359,2,0,6,0,1,2,1,3,12,4,10.0,2.0,107647,51864,9744.800000000001,113098.18081315883,113471.38421445512,9776.956065453964
16,2,1,4200,1,63,5,21,0,359,2,0,8,0,3,4,1,3,5,4,22.5,0.625,80757,59863,2108.0,114925.44764648835,83847.4592598501,1537.957412734644
5,2,0,36000,1,62,2,11,1,38,4,1,4,0,0,3,1,3,7,1,16.0,1.75,106341,59514,41153.25,82876.90606840458,89735.91610201723,44559.15121007643
15,0,0,24000,1,42,2,21,1,129,1,1,3,0,0,0,1,4,10,3,13.333333333333334,3.3333333333333335,116322,52069,41100.5,83593.48176363777,74162.63827520897,36463.62671014052
15,2,0,21000,1,50,2,43,1,126,1,1,5,0,0,2,1,3,14,3,13.6,2.8,95564,52092,8662.0,111814.6603711268,135030.39144918838,10460.464190032964
12,2,0,42600,0,60,2,41,0,359,2,0,5,0,0,2,1,3,8,3,21.6,1.6,119071,70622,80904.25,92277.72830419126,85468.99982703119,74934.71562782304
6,2,0,48000,1,57,2,42,1,281,3,0,5,0,1,3,1,3,17,2,20.0,3.4,186081,156922,104559.0,117756.13145590099,162802.18166561873,144556.6621654027
2,0,0,21000,1,48,2,21,1,167,3,1,1,0,0,1,0,1,7,0,81.0,7.0,54403,54477,30232.75,29423.166385948396,47972.51647905826,49292.48873346572
15,2,2,24000,0,76,5,6,0,359,2,0,7,0,3,2,1,3,8,5,11.428571428571429,1.1428571428571428,111605,67092,14620.400000000001,110172.3003891911,94139.61874446481,12492.78518311311
1,1,0,204000,1,79,5,20,0,359,2,0,7,1,0,5,1,3,25,2,30.0,3.5714285714285716,55877,85577,318238.6,158224.44023965125,249608.98337331347,502041.36159895215
4,2,0,7200,1,53,2,17,1,103,4,0,7,1,3,4,1,4,9,3,5.714285714285714,1.2857142857142858,42921,45452,3708.6000000000004,109442.94669679369,100582.16477418276,3408.3422234140417
9,2,2,33000,0,73,5,6,0,359,2,1,5,1,0,2,1,3,6,3,5.0,1.2,78434,82832,30375.0,82142.33385998412,86606.41787445558,32025.751148253246
7,2,0,36000,1,53,2,21,1,287,0,0,5,1,1,2,1,4,8,3,40.0,1.6,151537,52192,60746.25,93808.88077879348,90211.8370263715,58416.97246005349
3,1,0,7200,1,60,2,21,0,359,2,1,3,0,0,0,1,9,9,3,12.0,3.0,65428,51666,14755.0,73627.90534706533,56016.24374616455,11225.630724908318
1,2,0,0,1,43,2,7,1,51,4,0,5,0,2,2,1,6,13,3,18.0,2.6,77970,53115,38377.5,98263.04436255585,116228.34129561148,45394.00541687338
5,2,0,42000,1,84,1,15,0,359,2,1,2,0,0,1,1,3,3,1,99.5,1.5,57703,64194,8220.6,60388.02364968879,34522.926250336495,4699.593568086224
11,2,0,72000,0,71,5,6,1,287,0,1,5,0,0,4,1,0,9,1,8.6,1.8,69801,33872,6293.8,104076.93522928363,131428.0149805599,7947.790150260956
9,2,2,90000,1,59,2,7,1,183,4,0,7,0,0,4,1,3,18,3,30.714285714285715,2.5714285714285716,163818,364210,275221.0,137490.5339037798,201177.15824237297,402705.3870295719
15,2,0,9000,1,47,2,8,1,4,4,1,6,0,3,3,1,9,9,3,2.5,1.5,83440,38256,2198.2000000000003,108537.32067672112,94920.02898577886,1922.4097887768355
15,1,1,12000,1,52,2,21,1,120,0,0,6,1,1,1,1,3,8,5,6.5,1.3333333333333333,84933,177511,34767.0,101479.83185668595,75091.77229919308,25726.44829775642
5,0,0,48000,1,45,2,33,1,259,3,1,5,0,3,1,1,3,11,4,14.0,2.2,185877,244129,286848.4,107503.45209432665,95747.71099853153,255480.8907856514
5,1,0,108000,0,34,2,31,0,359,2,0,5,0,2,0,1,3,11,5,22.0,2.2,112876,90436,74722.5,94036.03405820575,94500.19071138315,75091.32611931062
9,2,2,54000,1,38,2,21,1,37,4,1,4,1,1,1,1,7,8,3,5.0,2.0,74545,65076,9179.0,75442.97683628906,92308.43022687893,11230.986853702196
9,0,2,33000,1,37,2,21,1,34,4,1,4,1,1,2,1,7,3,2,5.0,0.75,98216,82730,60773.25,69502.6218397777,47794.19022679337,41791.34821555906
9,2,2,168000,1,60,2,4,0,359,2,0,8,2,0,4,1,3,15,4,4.375,1.875,94761,232216,194003.2,130812.68768111315,178043.3097218126,264049.0952133369
12,1,0,12000,1,61,2,8,1,126,1,1,3,0,0,1,1,7,11,2,21.666666666666668,3.6666666666666665,109807,155357,96659.5,86483.57356179837,89122.72146803416,99609.17826301155
6,2,0,27000,1,46,2,21,1,362,1,0,10,2,3,2,1,3,5,8,4.5,0.5,136183,48688,14331.0,122586.45049181179,63199.12832315036,7388.310081296994
1,2,0,36000,1,45,2,6,1,66,3,1,5,0,2,1,1,6,7,4,20.0,1.4,85656,79742,5702.8,86950.84732157589,73281.71819614935,4806.289937387425
15,2,0,0,1,60,2,21,0,359,2,0,9,2,2,3,1,3,5,6,5.555555555555555,0.5555555555555556,91270,37605,18354.600000000002,115763.52572304099,58073.67322138184,9207.727873279693
9,2,2,12000,1,45,2,17,1,148,4,1,8,0,3,5,1,5,6,3,3.125,0.75,193461,139742,96810.5,114775.4529204914,109564.82518016135,92415.4532890568
5,2,0,12000,0,48,3,41,1,314,4,1,4,0,0,3,1,4,0,1,45.0,0.0,119341,26215,9353.6,67430.3176133373,46606.06882086343,6464.963250248773
5,1,0,45600,0,59,2,4,1,128,1,1,2,0,0,0,1,3,10,2,30.0,5.0,45336,86625,17419.0,64586.090754598765,77592.34772672447,20926.81395112269
9,2,2,0,1,53,2,21,1,128,1,0,6,0,2,2,1,3,11,4,3.3333333333333335,1.8333333333333333,109881,63690,7328.8,105995.46617544738,116402.01795801164,8048.335839182181
14,2,0,33000,1,58,2,7,1,362,0,0,9,1,2,4,1,3,16,5,17.77777777777778,1.7777777777777777,112085,133722,208912.9,155685.54276607392,167513.08193290306,224784.1585851248
6,0,0,42000,1,51,2,21,1,28,4,0,5,1,0,1,1,3,14,4,16.0,2.8,104131,63983,11814.800000000001,103452.60810285766,102865.19840969585,11747.714904998164
15,2,2,12000,1,40,2,21,1,148,4,1,5,1,1,1,1,8,10,4,20.0,2.0,60577,64346,2661.0,93451.66564015762,101942.28647423154,2902.7671411708034
9,0,2,12000,1,53,2,21,1,147,7,1,5,0,1,1,1,3,7,4,6.0,1.4,85466,84723,26389.600000000002,90998.17937677573,64632.90738156089,18743.63404100969
9,1,2,54000,1,53,2,35,0,359,2,0,11,1,5,1,1,3,6,10,10.909090909090908,0.5454545454545454,142778,165565,47133.0,133062.61546328533,58298.283331082646,20650.22529939737
6,1,0,15000,1,51,2,4,0,359,2,1,3,0,1,3,1,3,11,0,16.666666666666668,3.6666666666666665,109338,79048,28892.0,81132.82377452422,104083.8932325725,37065.04597489118
11,0,0,18000,1,79,5,7,1,131,0,1,1,0,0,0,1,3,11,1,200.0,11.0,71093,56641,1640.0,55302.44840568657,65662.76198510393,1947.2362030990541
13,2,2,9000,1,81,2,43,0,359,2,0,9,1,2,3,1,3,9,6,7.111111111111111,1.0,140809,89636,78330.0,128920.45158861646,96277.5340000818,58496.68648610526
3,2,0,30000,0,79,5,18,0,359,2,0,4,0,2,2,1,7,7,2,17.5,1.75,109023,71812,18180.600000000002,80241.81337888462,70823.78113834297,16046.731512458455
11,1,0,60000,1,73,2,33,1,287,0,0,3,0,1,0,1,4,14,3,43.333333333333336,4.666666666666667,118040,115802,94575.0,95489.33277817228,103649.73890542692,102657.26832287098
4,2,0,99000,1,53,2,40,0,359,2,0,7,0,3,1,1,3,13,6,18.0,1.8571428571428572,125881,43601,66650.5,120753.02087558547,117154.65966416581,64664.35860011874
14,0,0,0,1,70,2,23,0,359,2,1,2,0,0,0,1,3,8,2,30.0,4.0,16448,151711,143650.0,69873.19764889452,44534.10437710539,91556.19477896333
12,2,0,60000,0,85,5,6,0,359,2,0,11,1,1,6,1,3,21,5,7.2727272727272725,1.9090909090909092,172685,154912,226991.8,182050.3960868893,216663.68969330756,270149.8155195015
14,2,0,33000,1,58,2,36,1,59,4,1,3,0,1,2,1,3,7,1,52.333333333333336,2.3333333333333335,51476,33987,4575.2,78442.90783825678,80073.24047952838,4670.28951294521
8,2,0,36000,1,37,2,4,1,260,3,1,6,1,3,2,1,3,12,4,8.333333333333334,2.0,141292,117021,53890.0,110863.24762548071,122736.04720487622,59661.30097699363
16,1,0,24000,1,53,2,38,0,359,2,1,3,0,1,0,1,3,11,3,26.666666666666668,3.6666666666666665,111600,49303,88365.0,84704.38810946168,81105.28498440793,84610.3568847651
0,2,0,21000,0,53,5,41,1,123,3,0,8,1,1,3,1,5,7,5,6.25,0.875,128455,21054,112537.5,107167.67526010996,92369.58623373584,96997.92671203252
1,1,0,114000,0,51,5,21,1,129,1,0,2,0,1,0,1,4,12,2,250.0,6.0,67977,18264,74750.0,71200.1997670375,109438.54528071612,114894.77960033405
9,2,2,108000,1,61,2,17,0,359,2,0,11,1,3,1,1,3,12,10,3.272727272727273,1.0909090909090908,107858,56110,56592.25,147612.6335784432,118176.67580423226,45306.98910488605
8,2,0,16200,1,49,3,17,1,146,4,0,8,1,0,2,1,5,5,6,6.25,0.625,198942,43672,14461.400000000001,104959.9705989833,64151.92131104048,8838.861039624446
1,0,0,21000,1,65,2,16,1,287,1,0,8,1,0,5,1,6,8,3,8.375,1.0,95986,34898,19746.0,122267.45718318957,88869.21478414001,14352.236936590973
12,1,0,19800,1,60,2,6,1,287,1,0,8,0,4,1,1,3,6,7,6.75,0.75,214259,36988,35938.0,121405.24673347073,53162.512924098584,15737.000178094659
6,2,0,45000,1,50,2,7,0,359,2,1,5,0,0,2,1,3,13,3,16.0,2.6,65586,91292,11420.0,102371.20742811868,125930.93945635248,14048.201293330927
6,2,0,138000,0,65,3,20,1,269,4,0,4,2,0,1,1,3,12,3,17.5,3.0,38317,104348,45912.5,87796.74966874019,116845.50968192081,61103.2809701071
